,t_2m:C,precip_1h:mm,wind_speed_10m:ms,Latitud,Longitud,Fecha,Hora
311,7.4,0.0,1.0,37.3886303,-5.9953403,2020-01-13,23
312,7.0,0.0,0.9,37.3886303,-5.9953403,2020-01-14,00
313,7.1,0.0,0.7,37.3886303,-5.9953403,2020-01-14,01
314,6.0,0.0,1.4,37.3886303,-5.9953403,2020-01-14,02
315,6.5,0.0,1.4,37.3886303,-5.9953403,2020-01-14,03
316,6.4,0.0,1.5,37.3886303,-5.9953403,2020-01-14,04
317,5.8,0.0,1.4,37.3886303,-5.9953403,2020-01-14,05
318,5.8,0.0,1.5,37.3886303,-5.9953403,2020-01-14,06
319,6.5,0.0,1.8,37.3886303,-5.9953403,2020-01-14,07
320,6.7,0.0,1.9,37.3886303,-5.9953403,2020-01-14,08
321,7.8,0.0,1.4,37.3886303,-5.9953403,2020-01-14,09
322,9.3,0.0,1.2,37.3886303,-5.9953403,2020-01-14,10
323,11.0,0.0,0.8,37.3886303,-5.9953403,2020-01-14,11
324,12.7,0.0,0.2,37.3886303,-5.9953403,2020-01-14,12
325,14.3,0.0,1.0,37.3886303,-5.9953403,2020-01-14,13
326,14.8,0.0,1.3,37.3886303,-5.9953403,2020-01-14,14
327,15.1,0.0,1.4,37.3886303,-5.9953403,2020-01-14,15
328,14.7,0.0,1.0,37.3886303,-5.9953403,2020-01-14,16
329,13.7,0.0,0.9,37.3886303,-5.9953403,2020-01-14,17
330,12.9,0.0,1.1,37.3886303,-5.9953403,2020-01-14,18
331,12.8,0.0,0.3,37.3886303,-5.9953403,2020-01-14,19
332,11.2,0.0,1.0,37.3886303,-5.9953403,2020-01-14,20
333,9.5,0.0,1.5,37.3886303,-5.9953403,2020-01-14,21
334,9.2,0.0,1.5,37.3886303,-5.9953403,2020-01-14,22
335,8.2,0.0,1.7,37.3886303,-5.9953403,2020-01-14,23
336,7.6,0.0,1.7,37.3886303,-5.9953403,2020-01-15,00
337,7.3,0.0,1.8,37.3886303,-5.9953403,2020-01-15,01
338,7.0,0.0,1.3,37.3886303,-5.9953403,2020-01-15,02
339,6.1,0.0,1.3,37.3886303,-5.9953403,2020-01-15,03
340,5.5,0.0,1.7,37.3886303,-5.9953403,2020-01-15,04
341,5.3,0.0,1.7,37.3886303,-5.9953403,2020-01-15,05
342,4.7,0.0,1.6,37.3886303,-5.9953403,2020-01-15,06
343,4.9,0.0,1.8,37.3886303,-5.9953403,2020-01-15,07
344,5.1,0.0,1.8,37.3886303,-5.9953403,2020-01-15,08
345,7.0,0.0,1.4,37.3886303,-5.9953403,2020-01-15,09
346,9.9,0.0,1.3,37.3886303,-5.9953403,2020-01-15,10
347,12.1,0.0,1.0,37.3886303,-5.9953403,2020-01-15,11
348,14.0,0.0,1.0,37.3886303,-5.9953403,2020-01-15,12
349,14.4,0.0,0.6,37.3886303,-5.9953403,2020-01-15,13
350,15.4,0.0,0.5,37.3886303,-5.9953403,2020-01-15,14
351,16.4,0.0,0.8,37.3886303,-5.9953403,2020-01-15,15
352,16.8,0.0,1.6,37.3886303,-5.9953403,2020-01-15,16
353,15.5,0.0,1.0,37.3886303,-5.9953403,2020-01-15,17
354,14.4,0.0,1.2,37.3886303,-5.9953403,2020-01-15,18
355,13.6,0.0,1.1,37.3886303,-5.9953403,2020-01-15,19
356,12.4,0.0,1.4,37.3886303,-5.9953403,2020-01-15,20
357,11.3,0.0,1.5,37.3886303,-5.9953403,2020-01-15,21
358,10.1,0.0,1.6,37.3886303,-5.9953403,2020-01-15,22
359,9.0,0.0,1.5,37.3886303,-5.9953403,2020-01-15,23
360,8.2,0.0,1.2,37.3886303,-5.9953403,2020-01-16,00
